DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
231514924,09/15/2023 12:00:00 AM,09/14/2023 12:00:00 AM,1800,15,N Hollywood,1599,1,310,BURGLARY,1601 0344 1202 0321 0314,98,F,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,310.0,,,,3300    WRIGHTWOOD                   DR,,34.1314,-118.3737
230909580,05/19/2023 12:00:00 AM,05/18/2023 12:00:00 AM,1600,9,Van Nuys,966,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),1300 0344 1822,62,F,W,101,STREET,,,IC,Invest Cont,420.0,,,,13400    RIVERSIDE                    DR,,34.1576,-118.4251
230704465,01/12/2023 12:00:00 AM,01/11/2023 12:00:00 AM,1245,7,Wilshire,724,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0325,22,X,X,415,THE GROVE,,,IC,Invest Cont,440.0,,,,100    THE GROVE                    DR,,34.0736,-118.3563
231610481,07/26/2023 12:00:00 AM,07/26/2023 12:00:00 AM,1200,16,Foothill,1622,2,624,BATTERY - SIMPLE ASSAULT,0913 0416 1218,48,M,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,13400    VAN NUYS                     BL,,34.2694,-118.4315
230117610,08/09/2023 12:00:00 AM,08/09/2023 12:00:00 AM,1020,1,Central,152,1,210,ROBBERY,2004 0344 0329 0447 1609 1822,0,X,X,218,BEAUTY/BARBER SHOP,500.0,UNKNOWN WEAPON/OTHER WEAPON,AA,Adult Arrest,210.0,,,,600 S  OLIVE                        ST,,34.048,-118.2542
230411394,08/15/2023 12:00:00 AM,08/10/2023 12:00:00 AM,830,4,Hollenbeck,409,2,888,TRESPASSING,1202,67,F,H,504,OTHER RESIDENCE,,,IC,Invest Cont,888.0,,,,5600    BERKSHIRE                    DR,,34.0968,-118.1585
231913834,09/07/2023 12:00:00 AM,09/04/2023 12:00:00 AM,2225,19,Mission,1979,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1822 0385,38,F,H,121,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,331.0,,,,13100    RANGOON                      ST,,34.2341,-118.4181
230117238,08/03/2023 12:00:00 AM,08/03/2023 12:00:00 AM,1530,1,Central,166,2,624,BATTERY - SIMPLE ASSAULT,1822 1218 0400 0416,50,F,B,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,7TH,WALL,34.042,-118.2485
231408361,03/21/2023 12:00:00 AM,03/20/2023 12:00:00 AM,700,14,Pacific,1465,1,330,BURGLARY FROM VEHICLE,0344,53,M,J,507,CONDOMINIUM/TOWNHOUSE,,,IC,Invest Cont,330.0,,,,5000 S  CENTINELA                    AV,,33.9867,-118.4155
230315220,08/17/2023 12:00:00 AM,08/17/2023 12:00:00 AM,1730,3,Southwest,329,1,761,BRANDISH WEAPON,0216 0334 1310 1822,54,M,H,102,SIDEWALK,204.0,FOLDING KNIFE,IC,Invest Cont,761.0,,,,2900 S  FLOWER                       ST,,34.0253,-118.2763
231309163,04/14/2023 12:00:00 AM,04/14/2023 12:00:00 AM,740,13,Newton,1373,2,901,VIOLATION OF RESTRAINING ORDER,2038 0913,55,M,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,901.0,,,,700 E  52ND                         ST,,33.9958,-118.263
231005727,02/13/2023 12:00:00 AM,02/13/2023 12:00:00 AM,1725,10,West Valley,1063,1,210,ROBBERY,0344 0913 0202 0209 1817 0334 2004 0352 0945 2028,33,M,H,404,DEPARTMENT STORE,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AA,Adult Arrest,210.0,,,,18700    VENTURA                      BL,,34.1707,-118.5407
230118357,08/22/2023 12:00:00 AM,08/21/2023 12:00:00 AM,2230,1,Central,182,2,624,BATTERY - SIMPLE ASSAULT,1822 0421 0910 1218 0446 0416 2050 2052,57,M,B,809,METROLINK TRAIN,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,FLOWER,PICO,34.0401,-118.2669
231309865,03/29/2023 12:00:00 AM,03/29/2023 12:00:00 AM,1950,13,Newton,1353,2,354,THEFT OF IDENTITY,0100,22,F,H,750,CYBERSPACE,,,IC,Invest Cont,354.0,,,,900 E  43RD                         PL,,34.0048,-118.2599
230908329,04/18/2023 12:00:00 AM,04/17/2023 12:00:00 AM,1615,9,Van Nuys,979,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,46,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341.0,,,,4500    LONGRIDGE                    AV,,34.1522,-118.4214
231410159,05/09/2023 12:00:00 AM,05/09/2023 12:00:00 AM,1230,14,Pacific,1415,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,56,M,W,101,STREET,,,IC,Invest Cont,331.0,,,,ELKGROVE,LAKE,34.0018,-118.4599
231512246,07/14/2023 12:00:00 AM,07/12/2023 12:00:00 AM,215,15,N Hollywood,1513,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,M,W,203,OTHER BUSINESS,,,IC,Invest Cont,740.0,,,,12500    VANOWEN                      ST,,34.194,-118.4053
230206461,02/03/2023 12:00:00 AM,02/03/2023 12:00:00 AM,800,2,Rampart,202,2,354,THEFT OF IDENTITY,1822 0100 0344,29,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,4300    LOCKWOOD                     AV,,34.0887,-118.2869
230313598,07/15/2023 12:00:00 AM,07/15/2023 12:00:00 AM,745,3,Southwest,355,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",2000 0432 0344 0345 0913 1402 1814 2004,64,M,H,501,SINGLE FAMILY DWELLING,513.0,STUN GUN,AO,Adult Other,230.0,,,,3400 S  GRAMERCY                     PL,,34.0256,-118.3138
230106047,01/31/2023 12:00:00 AM,01/31/2023 12:00:00 AM,2350,1,Central,152,2,951,"DEFRAUDING INNKEEPER/THEFT OF SERVICES, $950 & UNDER",1501,0,M,O,101,STREET,,,AO,Adult Other,951.0,,,,5TH                          ST,FIGUEROA,34.0523,-118.2571
230206274,02/17/2023 12:00:00 AM,02/14/2023 12:00:00 AM,1100,2,Rampart,249,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510.0,,,,1100    INGRAHAM                     ST,,34.0517,-118.2637
231111664,07/30/2023 12:00:00 AM,07/27/2023 12:00:00 AM,1900,11,Northeast,1181,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 0381,0,F,H,248,CELL PHONE STORE,,,IC,Invest Cont,341.0,,,,2100 W  SUNSET                       BL,,34.0808,-118.2655
230909117,05/07/2023 12:00:00 AM,05/07/2023 12:00:00 AM,300,9,Van Nuys,932,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0603,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,AA,Adult Arrest,740.0,,,,15100    VICTORY                      BL,,34.1867,-118.4618
231904383,01/10/2023 12:00:00 AM,01/10/2023 12:00:00 AM,1025,19,Mission,1954,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0913 1814 0448 0416,20,F,B,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,626.0,,,,10100 N  SEPULVEDA                    BL,,34.2536,-118.4674
231815271,08/20/2023 12:00:00 AM,08/20/2023 12:00:00 AM,1230,18,Southeast,1832,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1402 0216 0555 0913 0421 0334 0432 0602,34,M,H,501,SINGLE FAMILY DWELLING,200.0,KNIFE WITH BLADE 6INCHES OR LESS,AO,Adult Other,230.0,998.0,,,10500 S  FIGUEROA                     ST,,33.941,-118.2826
230411994,09/02/2023 12:00:00 AM,09/02/2023 12:00:00 AM,1410,4,Hollenbeck,402,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510.0,,,,3700    LATROBE                      ST,,34.0892,-118.1978
230509461,06/01/2023 12:00:00 AM,06/01/2023 12:00:00 AM,1200,5,Harbor,513,2,900,VIOLATION OF COURT ORDER,2038,35,F,H,501,SINGLE FAMILY DWELLING,,,AO,Adult Other,900.0,,,,25100    FRAMPTON                     AV,,33.7968,-118.2999
230112715,05/21/2023 12:00:00 AM,05/19/2023 12:00:00 AM,1830,1,Central,162,1,352,PICKPOCKET,1822 0344 1501,55,F,W,733,BAR/SPORTS BAR (OPEN DAY & NIGHT),,,IC,Invest Cont,352.0,,,,700 W  7TH                          ST,,34.048,-118.2577
230806852,03/06/2023 12:00:00 AM,02/20/2023 12:00:00 AM,2125,8,West LA,834,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 0903 2053 1528,56,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,740.0,999.0,,,10700    ROCHESTER                    AV,,34.058,-118.4351
230900863,05/27/2023 12:00:00 AM,05/26/2023 12:00:00 AM,1600,9,Van Nuys,984,1,350,"THEFT, PERSON",0344 1402,93,M,W,102,SIDEWALK,,,IC,Invest Cont,350.0,998.0,,,VENTURA                      BL,CEDROS,34.1514,-118.4515
232006514,02/27/2023 12:00:00 AM,02/26/2023 12:00:00 AM,2350,20,Olympic,2071,2,946,OTHER MISCELLANEOUS CRIME,1402 0907,0,X,X,101,STREET,,,AA,Adult Arrest,946.0,,,,VENICE                       BL,WESTERN                      AV,34.0436,-118.309
230406827,03/27/2023 12:00:00 AM,03/26/2023 12:00:00 AM,2000,4,Hollenbeck,437,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510.0,,,,2400    RICHELIEU                    AV,,34.0728,-118.1829
231415390,08/01/2023 12:00:00 AM,08/01/2023 12:00:00 AM,2127,14,Pacific,1469,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442.0,,,,6800    LA TIJERA                    BL,,33.9773,-118.3718
230405669,02/20/2023 12:00:00 AM,02/17/2023 12:00:00 AM,1800,4,Hollenbeck,411,1,310,BURGLARY,0344 1602,0,X,X,203,OTHER BUSINESS,,,IC,Invest Cont,310.0,,,,100 S  AVENUE 20,,34.0739,-118.2209
231607094,04/09/2023 12:00:00 AM,04/01/2023 12:00:00 AM,1230,16,Foothill,1617,1,330,BURGLARY FROM VEHICLE,0344,43,M,J,144,GOLF COURSE*,,,IC,Invest Cont,330.0,,,,9400    FOOTHILL                     BL,,34.2724,-118.3243
231308166,03/24/2023 12:00:00 AM,03/23/2023 12:00:00 AM,1940,13,Newton,1333,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0344,30,M,W,405,CLOTHING STORE,,,IC,Invest Cont,343.0,,,,3200 S  CENTRAL                      AV,,34.0174,-118.2621
231513504,08/14/2023 12:00:00 AM,08/13/2023 12:00:00 AM,2300,15,N Hollywood,1526,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510.0,,,,6300    LANKERSHIM                   BL,,34.1849,-118.3867
231606754,03/26/2023 12:00:00 AM,03/26/2023 12:00:00 AM,240,16,Foothill,1658,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,48,M,W,101,STREET,,,IC,Invest Cont,341.0,,,,10200    MARCUS                       AV,,34.254,-118.282
230409187,06/08/2023 12:00:00 AM,06/08/2023 12:00:00 AM,1611,4,Hollenbeck,471,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510.0,,,,700 S  MISSION                      RD,,34.0343,-118.2257
231412032,06/09/2023 12:00:00 AM,06/07/2023 12:00:00 AM,1700,14,Pacific,1438,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101,STREET,,,IC,Invest Cont,420.0,,,,10700    FRANCIS                      PL,,34.0219,-118.4094
231506486,03/01/2023 12:00:00 AM,03/01/2023 12:00:00 AM,1600,15,N Hollywood,1548,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 1300,36,M,B,108,PARKING LOT,,,IC,Invest Cont,341.0,,,,5300    LANKERSHIM                   BL,,34.167,-118.3759
230912018,07/21/2023 12:00:00 AM,07/19/2023 12:00:00 AM,1730,9,Van Nuys,909,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510.0,,,,13900    WYANDOTTE                    ST,,34.203,-118.4356
231404979,01/12/2023 12:00:00 AM,01/11/2023 12:00:00 AM,2030,14,Pacific,1414,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,42,M,W,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,331.0,,,,600    SANTA CLARA                  AV,,33.9924,-118.4665
231513134,08/03/2023 12:00:00 AM,08/03/2023 12:00:00 AM,900,15,N Hollywood,1529,2,662,"BUNCO, GRAND THEFT",,73,F,H,101,STREET,,,IC,Invest Cont,662.0,,,,10600    OXNARD                       ST,,34.1829,-118.365
231106499,03/07/2023 12:00:00 AM,03/05/2023 12:00:00 AM,35,11,Northeast,1195,1,352,PICKPOCKET,0344,22,M,H,713,CONVENTION CENTER,,,IC,Invest Cont,352.0,,,,1000    STADIUM                      WY,,34.069,-118.238
231008533,04/28/2023 12:00:00 AM,04/28/2023 12:00:00 AM,1520,10,West Valley,1037,2,910,KIDNAPPING,0418 0400 1258 1305 1822 0448,11,F,H,101,STREET,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,910.0,,,,17100    VANOWEN                      ST,,34.1939,-118.5055
230807928,03/26/2023 12:00:00 AM,03/26/2023 12:00:00 AM,1015,8,West LA,889,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 0344 0378 0352 1822,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,343.0,,,,1800    LA CIENEGA                   BL,,34.0425,-118.3818
231906731,03/08/2023 12:00:00 AM,03/07/2023 12:00:00 AM,1039,19,Mission,1999,2,354,THEFT OF IDENTITY,0377,28,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,7800    WOODMAN                      AV,,34.212,-118.4309
230214404,07/23/2023 12:00:00 AM,07/23/2023 12:00:00 AM,1700,2,Rampart,246,1,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",1822 0334 0411 0445,38,M,H,101,STREET,200.0,KNIFE WITH BLADE 6INCHES OR LESS,IC,Invest Cont,230.0,,,,6TH,WESTLAKE,34.059,-118.2737
232011547,06/14/2023 12:00:00 AM,06/14/2023 12:00:00 AM,855,20,Olympic,2076,1,210,ROBBERY,1822 0344 0216 0945 0345,0,X,X,235,PHARMACY INSIDE STORE OR SUPERMARKET*,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,1800 S  VERMONT                      AV,,34.0436,-118.296
232000577,02/05/2023 12:00:00 AM,02/04/2023 12:00:00 AM,2300,20,Olympic,2042,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),0352 1221 0344 1822 1402,27,M,A,707,GARAGE/CARPORT,,,IC,Invest Cont,420.0,998.0,,,800 S  GRAMERCY                     PL,,34.0581,-118.3132
231415971,08/17/2023 12:00:00 AM,08/17/2023 12:00:00 AM,900,14,Pacific,1456,2,354,THEFT OF IDENTITY,0377 1911,39,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,4200    LINDBLADE                    DR,,33.9965,-118.4228
230106479,02/07/2023 12:00:00 AM,02/07/2023 12:00:00 AM,615,1,Central,156,2,624,BATTERY - SIMPLE ASSAULT,0417 0429 0603 0913,41,F,H,102,SIDEWALK,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,500 S  SAN PEDRO                    ST,,34.0437,-118.2455
231905878,02/11/2023 12:00:00 AM,02/11/2023 12:00:00 AM,2030,19,Mission,1918,2,888,TRESPASSING,,0,X,X,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,888.0,,,,13500    FOOTHILL                     BL,,34.3051,-118.4276
230505816,02/18/2023 12:00:00 AM,02/18/2023 12:00:00 AM,2240,5,Harbor,587,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,2000 0416 1813 0913,27,M,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AO,Adult Other,626.0,,,,700    SHEPARD                      ST,,33.707,-118.2918
230611971,07/02/2023 12:00:00 AM,07/01/2023 12:00:00 AM,2200,6,Hollywood,622,1,330,BURGLARY FROM VEHICLE,1609 1302 0344 1402,24,M,W,108,PARKING LOT,,,IC,Invest Cont,330.0,998.0,,,7200    HILLSIDE                     AV,,34.1046,-118.3461
231608356,05/19/2023 12:00:00 AM,05/19/2023 12:00:00 AM,1220,16,Foothill,1643,2,354,THEFT OF IDENTITY,1822 0929 0930,38,F,H,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354.0,,,,10600    TAMARACK                     AV,,34.2628,-118.4231
230106374,02/05/2023 12:00:00 AM,02/05/2023 12:00:00 AM,1955,1,Central,162,2,624,BATTERY - SIMPLE ASSAULT,0910 0400 0416 1822 0344 1609,48,M,B,931,MTA - BLUE LINE - 7TH AND METRO CENTER,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,7TH,FLOWER,34.049,-118.2592
231316629,09/02/2023 12:00:00 AM,09/02/2023 12:00:00 AM,1700,13,Newton,1352,2,626,INTIMATE PARTNER - SIMPLE ASSAULT,0416 0419,35,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,626.0,,,,4500    WALL                         ST,,34.0029,-118.2718
230313789,07/19/2023 12:00:00 AM,07/18/2023 12:00:00 AM,1800,3,Southwest,335,1,520,VEHICLE - ATTEMPT STOLEN,1822 0329 1307,32,F,H,101,STREET,,,IC,Invest Cont,520.0,,,,2900    4TH                          AV,,34.0287,-118.3212
231415124,07/29/2023 12:00:00 AM,07/27/2023 12:00:00 AM,2200,14,Pacific,1406,1,330,BURGLARY FROM VEHICLE,1822 0344,28,F,W,707,GARAGE/CARPORT,,,IC,Invest Cont,330.0,,,,3700    KEYSTONE                     AV,,34.0215,-118.408
231105868,02/18/2023 12:00:00 AM,02/15/2023 12:00:00 AM,1600,11,Northeast,1141,1,520,VEHICLE - ATTEMPT STOLEN,0358 1609,64,M,W,104,DRIVEWAY,,,IC,Invest Cont,520.0,,,,1900 N  ALEXANDRIA                   AV,,34.1054,-118.2983
230713660,08/24/2023 12:00:00 AM,08/23/2023 12:00:00 AM,1830,7,Wilshire,775,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510.0,,,,MASCOT                       AV,LONGWOOD                     ST,34.0409,-118.345
230308626,03/31/2023 12:00:00 AM,01/01/2023 12:00:00 AM,1530,3,Southwest,317,2,946,OTHER MISCELLANEOUS CRIME,0400 0913,27,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",511.0,VERBAL THREAT,IC,Invest Cont,946.0,,,,2400    RAYMOND                      AV,,34.0346,-118.2975
231405749,02/12/2023 12:00:00 AM,02/08/2023 12:00:00 AM,1,14,Pacific,1401,2,662,"BUNCO, GRAND THEFT",0701,25,M,O,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,662.0,,,,2500    GRANVILLE                    AV,,34.0282,-118.4456
231208434,03/15/2023 12:00:00 AM,03/14/2023 12:00:00 AM,2345,12,77th Street,1252,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0913 0329 1609,27,F,B,501,SINGLE FAMILY DWELLING,,,AA,Adult Arrest,740.0,,,,6700    5TH                          AV,,33.9782,-118.3226
231413881,07/08/2023 12:00:00 AM,07/08/2023 12:00:00 AM,11,14,Pacific,1469,2,940,EXTORTION,0416,18,M,W,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,940.0,,,,7200    LA CIENEGA                   BL,,33.9761,-118.3726
230904821,01/23/2023 12:00:00 AM,01/18/2023 12:00:00 AM,1110,9,Van Nuys,964,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822,27,F,H,404,DEPARTMENT STORE,,,IC,Invest Cont,440.0,,,,14000    RIVERSIDE                    DR,,34.1576,-118.4387
232107268,03/28/2023 12:00:00 AM,03/28/2023 12:00:00 AM,1815,21,Topanga,2107,2,624,BATTERY - SIMPLE ASSAULT,0416,40,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,21100    PARTHENIA                    ST,,34.2282,-118.5933
231010855,06/28/2023 12:00:00 AM,06/28/2023 12:00:00 AM,2155,10,West Valley,1001,1,121,"RAPE, FORCIBLE",1822 0344 1420 0500 0527 0507 0400 0212 0537 1415,46,F,O,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",AA,Adult Arrest,121.0,998.0,,,19500    SATICOY                      ST,,34.2143,-118.5534
231510587,05/30/2023 12:00:00 AM,05/25/2023 12:00:00 AM,1300,15,N Hollywood,1513,2,354,THEFT OF IDENTITY,0377,39,M,O,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,12600    VANOWEN                      ST,,34.194,-118.4073
231806868,02/26/2023 12:00:00 AM,02/25/2023 12:00:00 AM,2350,18,Southeast,1838,2,624,BATTERY - SIMPLE ASSAULT,2024 0913 0444 0416 0443,52,F,H,501,SINGLE FAMILY DWELLING,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,10800    HICKORY                      ST,,33.9379,-118.2359
230911489,07/06/2023 12:00:00 AM,07/02/2023 12:00:00 AM,616,9,Van Nuys,969,2,354,THEFT OF IDENTITY,0922 1822,28,F,W,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,13100    RIVERSIDE                    DR,,34.1576,-118.4181
231410382,05/12/2023 12:00:00 AM,05/10/2023 12:00:00 AM,630,14,Pacific,1463,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,0,X,X,101,STREET,,,IC,Invest Cont,740.0,,,,5400    PLAYA VISTA                  DR,,33.9746,-118.428
231317518,09/12/2023 12:00:00 AM,09/11/2023 12:00:00 AM,2210,13,Newton,1363,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300 1822,0,,,122,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740.0,,,,5000 S  CENTRAL                      AV,,33.9983,-118.2608
231311098,05/22/2023 12:00:00 AM,05/22/2023 12:00:00 AM,50,13,Newton,1333,2,624,BATTERY - SIMPLE ASSAULT,0400 2002 0913 0416 0446,36,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,800 E  29TH                         ST,,34.0181,-118.2612
231900714,04/28/2023 12:00:00 AM,04/27/2023 12:00:00 AM,1715,19,Mission,1924,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1402 0329 1300,39,M,H,101,STREET,312.0,PIPE/METAL PIPE,IC,Invest Cont,740.0,998.0,,,12600    SAN FERNANDO                 RD,,34.2933,-118.4518
230208804,04/05/2023 12:00:00 AM,04/04/2023 12:00:00 AM,730,2,Rampart,285,2,354,THEFT OF IDENTITY,1822 0100 0922 0935,55,F,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,354.0,,,,1800 W  11TH                         ST,,34.0488,-118.2775
230712412,07/22/2023 12:00:00 AM,07/22/2023 12:00:00 AM,857,7,Wilshire,736,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325 2028,0,X,X,404,DEPARTMENT STORE,,,IC,Invest Cont,442.0,,,,400 S  LA BREA                      AV,,34.0669,-118.3456
230507113,03/27/2023 12:00:00 AM,03/26/2023 12:00:00 AM,2100,5,Harbor,507,1,510,VEHICLE - STOLEN,,0,,,101,STREET,,,IC,Invest Cont,510.0,,,,1500 W  226TH                        ST,,33.8214,-118.3037
231911910,07/21/2023 12:00:00 AM,01/01/2023 12:00:00 AM,1200,19,Mission,1959,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 0311,0,F,H,110,FREEWAY,,,AA,Adult Arrest,740.0,,,,GOLDEN STATE                 FY,VAN NUYS                     BL,34.255,-118.4374
232106728,03/14/2023 12:00:00 AM,03/14/2023 12:00:00 AM,1420,21,Topanga,2177,1,210,ROBBERY,1822 0945,35,M,X,732,POST OFFICE,400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,210.0,,,,21200    OXNARD                       ST,,34.1792,-118.5946
232005006,01/27/2023 12:00:00 AM,01/27/2023 12:00:00 AM,1337,20,Olympic,2027,2,900,VIOLATION OF COURT ORDER,2038 0913,28,F,H,203,OTHER BUSINESS,,,AO,Adult Other,900.0,,,,3400    WILSHIRE                     BL,,34.0636,-118.296
231907207,03/21/2023 12:00:00 AM,03/15/2023 12:00:00 AM,2200,19,Mission,1958,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1606,58,M,H,101,STREET,,,IC,Invest Cont,331.0,,,,14300    VAN NUYS                     BL,,34.2496,-118.4448
231104224,01/07/2023 12:00:00 AM,01/06/2023 12:00:00 AM,2030,11,Northeast,1169,2,624,BATTERY - SIMPLE ASSAULT,0416 0319 0360 0602 2001 0913,28,M,H,502,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624.0,,,,300 S  AVENUE 57,,34.1055,-118.1923
231907359,03/26/2023 12:00:00 AM,03/26/2023 12:00:00 AM,1520,19,Mission,1983,2,753,DISCHARGE FIREARMS/SHOTS FIRED,1407 1100 1402,0,M,W,149,RIVER BED*,102.0,HAND GUN,IC,Invest Cont,753.0,,,,15000    CHASE                        ST,,34.2247,-118.4603
231406254,01/24/2023 12:00:00 AM,01/23/2023 12:00:00 AM,306,14,Pacific,1425,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300,60,M,J,501,SINGLE FAMILY DWELLING,,,IC,Invest Cont,331.0,,,,3200 S  COOLIDGE                     AV,,34.0214,-118.4336
